"uID","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","rec21","rec22","rec23","rec24","rec25","rec26","rec27","rec28","rec29","rec30","rec31","rec32","rec33","rec34","rec35","rec36","rec37","rec38","rec39","rec40","rec41","rec42","rec43","rec44","rec45","rec46","rec47","rec48","rec49","rec50","rec51","rec52","rec53","rec54","rec55","rec56","rec57","rec58","rec59","rec60","rec61","rec62","rec63","rec64","rec65","rec66","rec67","rec68","rec69","rec70","rec71","rec72","rec73","rec74","rec75","rec76","rec77","rec78","rec79","rec80","rec81","rec82","rec83","rec84","rec85","rec86","rec87","rec88","rec89","rec90","rec91","rec92","rec93","rec94","rec95","rec96","rec97","rec98","rec99","rec100"
1,20.42,11.9,21,9.52,28.17,15,18.16,25.3,20.46,9.81,20.36,27.48,8.66,26.33,19.35,19.5,21.31,16.49,10.24,24.81,3.64,16.79,12.57,26.06,25.4,25.56,5.52,23.12,25.09,15.03,12.27,4.84,20.86,13.21,8.15,12.75,26.77,25.39,19.55,12.78,6.04,20.15,20.44,23.45,26.22,5.13,12.61,11.43,12.25,7.74,18.97,24.54,11.39,3.33,16.04,0.0499999999999998,11.95,6.79,2.34,4.13,10.06,21.52,5.22,8.06,0.5,14.76,18.04,5.24,13.05,4.04,9.28,7.71,12.39,24.67,10.16,10.39,2.83,8.94,15.19,17.76,10.29,21.45,10.04,10.39,5.8,13.05,10.44,15.71,6.02,18.51,2.93,11.41,17.34,2.16,2.77,16.16,1.16,13.45,20.36,15.47
5,7.96,3.34,0.130000000000001,10.37,8.09,9.43,0.130000000000001,2.88,4.23,15.24,3.63,7.61,3.39,5.2,6.31,1.65,16.41,7,8.1,2.56,0.279999999999999,5.36,3.95,8.4,16.72,7.8,14.29,9.48,4.94,10.44,12.91,8.74,16.52,3.36,1.6,12.44,7.88,3.37,3.4,8.15,6.92,4.56,0.54,2.71,0.16,8.24,15.61,17.68,13.16,11.58,0.41,9.72,3.7,17.44,2.11,0.0099999999999999,2.83,8.42,2.37,12.09,5.56,3.42,8.86,16.35,3.2,7.29,2.56,2.86,7.62,10.51,12.65,16.58,13.39,2.45,1.78,0.32,2.57,10.44,6.1,6.92,10.27,1.43,1.62,5.33,8.02,11.64,4.02,11.66,2.87,3.26,0.23,7.29,6.53,1.94,0.2,4.1,3.39,2.92,5.01,5.48
7,6.77,2.35,21.46,24.62,4.37,10.1,27.76,14.85,3.86,11.04,5.92,11.16,1.53,21.29,12.44,13.75,6.14,21.56,3.38,9.72,13.5,23.68,2.33,1.92,12.4,6.12,20.4,9.58,15.43,1.14,5.28,0.56,23.44,8.24,16.42,7.23,3.19,1.2,4.14,14.19,3.07,6.18,20.04,0.26,9.32,17.63,0.0999999999999996,10.01,11.38,14.42,10.95,11.25,8.83,2.65,6.54,1.03,5.48,13.54,12.94,8.4,4.01,5.86,5.99,17.89,0.14,10.48,9.91,4.58,12.67,15.55,0.98,2.37,11.17,9.61,5.66,1.86,2.51,12.07,12.55,1.75,1.6,4.33,7.17,7.11,10.94,4,5.88,0.96,8.04,13.97,8.77,5.59,5.87,7.76,0.73,4.91,2.73,3.52,11.58,3.05
8,3.27,16.13,12.4,18.99,0.970000000000001,7.3,13.49,20.92,10.04,13.25,15.73,10.53,3.72,17.18,14.49,14.53,14.98,23.34,3.94,11.06,18.34,15.6,16.51,11.81,7.97,21.93,15.71,9.52,19.33,5.61,12.8,5.47,9.22,15.16,10.58,8.02,16.51,3.19,4.63,14.82,13.24,22.59,6.69,15.69,9.89,18.54,13.03,21.16,6.21,11,4.17,6.8,13.35,3.5,15.04,11.89,11.02,6.74,8.67,5.02,16.83,4.87,10.29,11.4,7.9,1.94,9.27,22.89,13.48,2.96,11.42,4.68,9.37,17.07,6.58,0.24,2.68,1.35,2.19,3.2,5.53,4.35,2.93,3.94,13.26,10.38,7.32,10.18,12.78,1.16,1.97,3.61,6.54,5.99,17.61,14.59,8.84,3.62,10.12,3.44
11,13.15,20.48,15,20.92,20.39,13.63,14.15,1.08,1.61,10.38,6.31,22.38,11.94,4.19,12.65,23.08,20.38,7.61,5.12,3.27,17.37,4.9,9.62,15.82,8.68,5.92,14.84,17.59,8.1,19.77,16.89,16.04,6.75,0.0299999999999994,15.97,9.9,6.69,8.31,17.11,10.7,13.41,5.15,9.05,8,6.31,8.2,5.43,5.1,0.53,0.830000000000001,1.59,4.24,15.93,6.24,14.06,0.369999999999999,14.62,8.49,3.02,12.28,15.16,15.55,13.42,11.32,3.99,18.88,7.1,0.460000000000001,15.22,18.37,10.71,1.53,16.75,20.2,12.59,14.44,2.06,11.09,17.01,21.02,19.68,17.13,5.6,12.27,15.21,2.47,7.72,4.52,0.880000000000001,7,10.41,10.99,16.46,4.84,10.35,13.53,8.79,16.77,0.830000000000001,0.96
13,26.82,12.96,15.17,9.65,23.79,20.16,17.94,22.44,21.32,18.94,16.54,17.71,27.06,11.29,28.42,27.38,18.68,8.67,19.29,16,12.45,26.38,16.15,17.48,10.83,10.09,15.89,17.06,9.66,14.76,10.9,12.83,20.73,24.31,12.57,15.2,6.75,9.8,18.36,20.27,16.35,17.16,17.23,8.19,14.43,20.85,16.18,26.63,14.33,12.42,10.25,25.22,12.95,25.66,4.26,19.1,22.64,5.37,13.66,4.61,21.05,4.47,23.93,23.69,24.02,22.56,18.17,11.97,10.43,9.85,9.16,4.88,7.33,20.83,3.62,5.69,4.48,10.01,24.37,10.38,25.71,2.28,16.55,9.89,16.62,4.13,5.59,9.1,9.9,19.13,6.92,12.77,3.77,4.44089209850063e-16,6.48,7.41,15.97,13.9,3.83,10.49
14,23.14,11.18,1.24,8.5,22.61,4.61,7.62,1.79,3.39,0.38,1.3,15.51,13.96,6.59,5.64,8.34,10.46,24.57,14.08,0.18,5.86,2.91,2.62,7.2,7.26,18.73,5.54,3.58,15.68,13.61,4.01,0.149999999999999,25.59,12.2,19.92,13.25,13.44,4.11,23.39,13.39,26.1,5.37,9.88,1.49,1.47,13.94,8.03,12.32,14.1,12.53,10.16,13.81,7.08,14.77,20.45,7.56,11.17,19.51,11.89,18.16,13.91,3.09,11.53,9.42,8.95,8.89,13.95,20.13,0.100000000000001,5.97,19.48,2.39,8.06,9.79,10.1,2.63,15.57,25.08,13.29,8.01,9.92,4.6,12.65,16.28,15.62,4.5,7.97,11.04,1.32,10.72,5.36,23.21,3.68,2.44,11.15,10.23,23.22,19.63,3.87,14.11
15,7.35,17.62,7.43,12.13,12.24,1.03,18.91,14.62,7.64,12.29,12.66,25.6,8.41,16.14,11.87,22.68,0.260000000000001,7.76,10.21,23.46,13.3,8.21,4.04,8.27,10.56,5.38,9.5,4.38,7.36,9.62,10.55,8.98,18.75,15.47,11.7,16.29,15.17,7.62,14.69,22.47,17.06,10.88,13.58,2.76,11.2,16.97,17.19,16.16,7.28,12.2,12.5,17.4,0.99,2.27,8.88,10.85,11.13,2.27,13.14,20.57,5.38,7.08,10.99,0.69,0.350000000000001,7.76,8.87,16.47,1.49,4.27,9.07,3.76,6.03,5.45,1.67,10.65,8.57,4.62,6.76,2.1,3.84,11.16,1.13,7.3,15.02,10.7,14.2,3.24,15.18,3.17,9.72,4.74,15.58,16.11,1,14.66,17.57,0.84,2.54,10.97
17,27.61,16.77,7.51,24.04,12.15,14.62,20.17,8.71,6.69,11.6,1.23,20.05,18.05,23.64,8.33,15.35,2.7,17.14,18.72,13.8,17.79,4.17,22.35,15.26,12.59,12.6,21.82,12.25,4.15,24.56,14.18,15.63,20.22,11.33,17.71,18.85,20.74,2.46,10.15,7.44,9.62,22.89,20.13,20.21,12.13,18.05,20.55,21.01,10.96,7.56,9.97,7.58,18.76,23.26,21.62,22.76,16.63,3.87,12.44,6.49,12.72,13.97,6.62,6.27,23.3,20.83,5.87,11.7,25.24,14.43,11.71,18.47,6.23,6.4,11.43,4.86,21.39,13.07,13.28,9.25,15.73,17.98,23.3,13.84,12.06,10.08,18.66,9.37,2.82,15.57,6.17,7.56,17.98,6.25,12.41,10.13,2.4,20.66,13.59,18.16
23,14.64,16.8,8.64,24.6,16.85,21.54,19.78,12.11,11.32,13,2.17,16.87,15.42,11.35,10.43,12.29,9.99,18.39,19.66,17.72,16.99,20.27,8.25,4.19,14.23,6.62,12.17,10.44,20.74,2.45,5.41,22.3,7.64,17.71,18.76,21.12,17.56,8.99,16.31,9.56,6.54,10.04,22.31,11.86,24.83,3.01,2.49,21.39,11.58,3.76,5.65,14.33,0.74,10.36,20.72,27.2,11.14,10.76,20.8,20.71,14.49,21.91,6.73,3.93,6.41,15.23,15.34,17.78,7.07,6.5,9.88,13.09,10.93,11.71,14.85,11.9,4.05,2.14,7.01,11.87,12.15,6.15,1.84,11.43,12.29,20.89,8.83,16.49,9.27,10.59,3.26,14.14,1.46,6.47,7.05,10.07,6.93,3.25,1.75,2.71
