"uID","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","rec21","rec22","rec23","rec24","rec25","rec26","rec27","rec28","rec29","rec30","rec31","rec32","rec33","rec34","rec35","rec36","rec37","rec38","rec39","rec40","rec41","rec42","rec43","rec44","rec45","rec46","rec47","rec48","rec49","rec50","rec51","rec52","rec53","rec54","rec55","rec56","rec57","rec58","rec59","rec60","rec61","rec62","rec63","rec64","rec65","rec66","rec67","rec68","rec69","rec70","rec71","rec72","rec73","rec74","rec75","rec76","rec77","rec78","rec79","rec80","rec81","rec82","rec83","rec84","rec85","rec86","rec87","rec88","rec89","rec90","rec91","rec92","rec93","rec94","rec95","rec96","rec97","rec98","rec99","rec100"
1,20.15,23.12,20.42,21,28.17,26.77,26.22,20.46,12.61,20.36,16.79,21.31,9.52,11.9,25.4,26.33,15.03,8.66,4.84,8.94,4.04,19.35,19.5,9.81,19.55,12.39,12.57,18.97,18.16,24.67,12.75,24.81,27.48,13.21,5.52,3.64,10.24,25.09,25.39,25.3,2.34,11.43,16.49,20.44,24.54,7.74,11.39,10.29,15,10.04,12.25,6.79,12.27,25.56,26.06,5.8,16.04,6.02,18.04,5.24,16.16,8.06,14.76,13.45,5.13,6.04,10.16,13.05,0.0499999999999998,10.39,9.28,20.86,21.52,15.19,2.77,23.45,10.44,7.71,8.15,3.33,5.22,21.45,10.39,15.71,1.16,15.47,11.95,2.83,2.93,4.13,12.78,17.76,10.06,0.5,18.51,11.41,2.16,13.05,17.34,20.36
5,8.09,9.48,12.91,3.34,7,8.4,15.24,7.88,16.41,0.54,13.16,14.29,5.2,9.43,11.58,0.130000000000001,10.37,7.96,8.74,6.92,5.36,1.65,2.83,2.88,3.39,7.8,6.31,4.56,0.0099999999999999,7.61,0.130000000000001,0.16,4.94,16.58,1.78,2.56,3.42,12.65,3.95,12.44,10.44,1.6,2.45,8.15,3.7,8.1,2.37,3.4,8.42,3.36,4.23,8.86,0.279999999999999,3.2,10.44,8.24,3.63,13.39,17.68,3.37,15.61,6.1,2.56,9.72,3.39,2.71,5.56,16.72,0.32,16.52,7.62,16.35,8.02,3.26,10.27,1.94,12.09,2.11,0.2,6.53,11.64,0.23,5.01,11.66,2.86,7.29,6.92,17.44,2.87,4.02,5.33,0.41,10.51,2.92,1.43,2.57,7.29,1.62,5.48,4.1
7,5.92,21.46,21.29,13.75,10.1,11.16,21.56,24.62,2.35,14.85,11.04,23.68,27.76,13.5,11.17,9.58,3.86,12.44,15.43,17.63,1.2,6.77,0.26,10.48,11.25,0.56,1.92,4.37,6.18,23.44,9.32,3.38,10.01,12.4,6.14,20.04,3.07,9.72,8.24,8.4,7.23,15.55,6.54,14.42,12.67,1.14,10.95,2.65,6.12,2.33,16.42,14.19,1.6,12.55,9.61,9.91,5.28,8.83,1.75,5.48,5.99,2.37,4.14,3.19,4.58,13.97,4.33,20.4,4,2.51,11.38,5.86,7.76,4.01,11.58,5.66,0.0999999999999996,5.88,7.11,13.54,1.53,1.03,0.98,5.87,10.94,12.07,7.17,12.94,3.52,5.59,0.14,2.73,0.96,8.77,17.89,1.86,0.73,3.05,4.91,8.04
8,19.33,16.51,13.49,18.99,20.92,15.73,3.94,3.19,15.6,14.98,16.51,16.13,14.53,12.4,0.970000000000001,5.47,5.61,10.53,13.25,3.27,18.34,3.72,10.04,23.34,15.69,7.97,14.49,15.71,11.06,21.93,10.58,4.63,9.52,9.22,15.16,12.8,8.02,7.3,6.21,14.82,17.18,15.04,13.24,11.42,8.67,22.59,6.8,13.35,11,3.5,11.81,11.89,22.89,4.17,4.87,6.69,2.96,5.02,1.94,9.89,3.94,13.03,6.74,11.4,4.68,10.29,18.54,13.48,9.27,21.16,17.07,16.83,9.37,3.2,7.9,1.16,11.02,4.35,10.38,0.24,13.26,1.35,12.78,2.68,2.19,7.32,5.53,6.54,10.18,17.61,6.58,2.93,10.12,3.44,5.99,14.59,3.62,8.84,1.97,3.61
11,23.08,20.48,13.63,20.92,4.9,20.39,10.38,3.27,17.59,19.77,14.15,22.38,9.9,1.61,6.31,1.08,12.65,6.75,13.41,8.31,8.68,8.1,1.59,13.15,5.92,15,5.15,0.0299999999999994,5.43,6.69,11.94,5.12,14.84,16.89,6.31,15.21,7.61,20.38,8.49,17.11,10.7,15.82,6.24,8.2,4.19,13.42,15.97,10.71,9.62,16.04,2.47,16.75,4.24,9.05,14.06,17.37,0.369999999999999,5.1,0.53,15.55,12.59,15.22,21.02,0.460000000000001,17.01,3.02,15.93,11.32,8,4.52,12.28,10.41,19.68,0.830000000000001,14.62,7,17.13,1.53,11.09,12.27,3.99,7.72,18.88,5.6,2.06,7.1,15.16,18.37,0.880000000000001,0.830000000000001,10.35,10.99,14.44,20.2,16.46,0.96,4.84,16.77,8.79,13.53
13,17.94,12.96,16.54,20.16,23.79,21.32,17.48,15.17,15.2,16.35,10.25,22.44,8.67,8.19,15.89,9.66,17.06,28.42,10.09,18.94,17.71,24.31,26.82,12.57,27.06,19.29,20.73,10.43,10.01,18.68,14.76,26.38,16,9.8,10.9,4.61,23.93,24.37,20.27,12.45,11.97,23.69,14.43,25.66,27.38,20.85,10.83,12.83,7.33,9.65,20.83,11.29,16.15,4.47,12.42,18.36,16.18,12.95,6.75,14.33,5.69,4.26,9.9,19.1,25.22,16.55,25.71,21.05,24.02,17.16,9.85,22.64,22.56,17.23,13.66,3.62,26.63,4.48,4.88,16.62,9.89,4.13,15.97,13.9,10.38,9.16,4.44089209850063e-16,12.77,2.28,6.92,5.37,5.59,18.17,3.77,3.83,9.1,6.48,7.41,10.49,19.13
14,1.24,0.149999999999999,23.22,3.39,18.73,14.08,23.14,13.81,3.58,5.64,7.26,3.68,13.39,22.61,8.34,9.88,19.92,4.61,24.57,8.5,9.79,26.1,19.51,5.37,15.57,5.97,13.91,15.51,5.54,13.96,13.29,0.38,1.3,15.68,1.47,25.08,4.11,13.44,12.53,0.18,14.1,9.42,23.39,12.32,8.06,10.16,5.36,8.03,12.2,11.18,15.62,14.77,19.48,7.08,10.1,13.25,4.01,4.5,25.59,18.16,3.09,1.79,9.92,6.59,11.89,4.6,13.61,0.100000000000001,2.62,7.62,13.94,2.91,20.13,1.32,12.65,8.95,13.95,11.04,10.46,1.49,10.72,7.56,8.89,20.45,3.87,7.2,8.01,2.44,23.21,11.17,7.97,14.11,11.53,11.15,19.63,2.39,16.28,2.63,10.23,5.86
15,7.35,17.62,18.91,7.64,4.04,12.29,17.19,10.21,11.87,12.13,16.14,22.68,0.260000000000001,10.56,1.03,9.62,25.6,14.62,10.55,22.47,8.41,7.43,12.24,8.88,7.62,11.2,8.27,23.46,4.38,8.87,16.29,7.28,13.3,7.36,4.62,12.66,16.16,10.65,1.67,12.5,17.06,0.99,10.85,8.21,8.98,18.75,7.76,5.38,16.47,2.27,7.76,13.58,13.14,1.49,15.47,10.99,20.57,9.5,16.97,5.38,4.27,15.17,17.4,2.76,2.27,14.69,7.3,3.17,6.76,11.13,17.57,11.16,3.76,9.07,7.08,3.24,0.350000000000001,2.1,10.88,12.2,1.13,15.02,9.72,15.58,8.57,11.7,0.69,5.45,1,3.84,6.03,14.2,4.74,16.11,10.7,15.18,14.66,0.84,2.54,10.97
17,20.05,16.77,7.51,18.05,22.35,24.04,2.46,13.8,12.13,2.7,1.23,6.69,8.71,10.96,12.25,21.62,12.15,22.89,21.82,11.33,23.3,16.63,11.7,17.14,20.17,9.62,3.87,21.39,21.01,13.97,27.61,20.55,20.22,23.26,12.72,18.72,18.05,4.86,13.07,17.71,15.73,20.21,8.33,14.18,23.64,2.82,17.98,12.44,22.76,7.44,11.6,10.15,4.15,15.35,9.37,4.17,24.56,13.84,12.6,6.49,17.79,20.83,5.87,14.62,11.43,20.74,6.23,23.3,9.25,9.97,18.85,7.56,13.28,15.26,12.59,6.27,14.43,20.13,7.58,18.76,13.59,6.62,18.47,6.4,25.24,7.56,11.71,6.17,6.25,12.06,10.13,18.66,15.57,15.63,2.4,20.66,17.98,18.16,10.08,12.41
23,16.8,14.64,16.85,21.54,8.64,12.29,12.17,11.35,11.32,17.72,8.25,9.99,8.99,15.42,14.23,14.33,12.11,13,2.45,20.74,16.87,14.49,2.17,16.99,17.56,18.39,20.27,24.83,7.64,24.6,6.62,19.78,19.66,21.12,10.04,6.41,6.54,10.43,22.3,16.31,21.39,18.76,10.44,3.76,11.58,5.65,3.93,22.31,27.2,0.74,3.01,17.78,10.36,11.14,10.76,5.41,9.56,20.8,6.73,11.9,11.86,17.71,4.19,11.71,21.91,14.85,15.23,15.34,3.26,20.71,20.89,2.49,13.09,12.15,10.93,1.46,6.5,8.83,6.15,16.49,9.88,7.07,2.71,6.93,2.14,3.25,20.72,1.84,4.05,9.27,11.43,7.01,10.07,12.29,11.87,10.59,1.75,6.47,7.05,14.14
