"uID","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","rec21","rec22","rec23","rec24","rec25","rec26","rec27","rec28","rec29","rec30","rec31","rec32","rec33","rec34","rec35","rec36","rec37","rec38","rec39","rec40","rec41","rec42","rec43","rec44","rec45","rec46","rec47","rec48","rec49","rec50","rec51","rec52","rec53","rec54","rec55","rec56","rec57","rec58","rec59","rec60","rec61","rec62","rec63","rec64","rec65","rec66","rec67","rec68","rec69","rec70","rec71","rec72","rec73","rec74","rec75","rec76","rec77","rec78","rec79","rec80","rec81","rec82","rec83","rec84","rec85","rec86","rec87","rec88","rec89","rec90","rec91","rec92","rec93","rec94","rec95","rec96","rec97","rec98","rec99","rec100"
1,16.2337,15.8937,15.5537,11.7637,14.5837,15.8937,16.4237,16.2337,14.9737,14.0037,16.4737,11.6237,15.0237,16.2837,11.9637,11.1837,14.3937,10.0237,10.4137,10.6537,0.7537,12.1037,4.8737,8.3237,16.2337,5.1137,15.8937,15.9937,15.6037,7.9837,15.4537,16.1337,7.3037,8.1237,2.4063,7.2037,0.5537,1.9137,10.0737,12.1037,16.2837,11.7237,15.8937,3.4237,14.2437,6.3837,7.3537,11.3337,13.6137,15.1137,13.4637,2.3037,3.4237,5.1137,6.3337,15.1637,10.8937,2.9337,13.7537,14.7737,3.9037,11.9137,11.8137,10.9437,2.3537,8.2237,15.0737,2.9337,5.4537,16.2837,6.9637,7.5937,15.8937,10.5537,5.7937,14.3437,7.0637,8.0337,11.3337,6.2837,2.2537,6.9637,5.9437,7.8337,10.3137,6.8637,4.0537,6.3337,14.8237,13.3237,14.6837,4.0537,6.5237,8.3737,11.6737,8.1237,1.7763,6.5737,6.0437,11.8137
5,13.7777,14.2177,14.2677,9.2177,11.3577,8.8277,13.0977,14.0277,13.4877,14.9477,11.9377,12.7177,13.3477,9.6577,11.5477,11.3577,12.9577,8.6877,14.4077,5.4777,5.0877,10.9677,12.7177,14.2177,9.8977,8.7277,12.0377,14.5577,7.8077,11.4477,6.2077,7.2777,5.9177,9.7077,11.8877,10.9677,11.4477,5.0877,12.9577,6.8377,12.0377,9.8977,14.6077,15.3877,7.0777,7.9577,12.6677,12.6177,12.5177,10.6777,15.4277,5.8177,11.6977,11.2077,8.6877,8.2477,14.3177,6.9877,8.7777,7.8577,9.4077,8.3977,8.5377,6.0677,10.1877,12.6177,8.0977,9.1677,10.2877,10.5777,5.9677,6.9877,8.0077,5.0477,5.6277,9.8477,8.2477,7.6177,15.6277,9.3677,6.3077,15.9677,15.3377,13.0077,10.5777,7.9077,9.4077,7.4177,5.2377,8.7777,7.9577,10.4777,5.4777,9.5077,5.6277,7.1277,8.5877,6.3977,8.2977,5.3377
7,7.9669,15.5469,20.5869,19.2269,13.9869,19.9569,19.8169,15.8369,12.1469,21.6569,21.5569,21.3169,21.6569,2.5769,6.9469,11.9469,14.5269,12.2869,11.1269,6.7069,13.7969,15.9269,12.2869,9.2269,13.5069,4.2269,12.2869,5.4469,3.3569,13.6969,7.6769,7.9669,15.3969,13.4069,3.1669,10.0069,5.2469,8.1669,19.6169,6.2669,9.0369,18.0669,6.9469,5.0569,12.3369,8.5969,6.1769,5.2069,7.9669,8.9369,9.7669,16.1769,14.1869,5.2969,14.8669,8.9869,8.2569,4.5269,16.5569,4.9569,11.2669,10.2469,4.1369,2.4869,7.8269,6.1769,9.4769,12.3869,6.3169,12.0969,12.6769,10.6869,10.2969,3.4569,9.1869,3.4069,5.9269,4.4269,8.2169,2.5369,3.5069,4.4269,12.4869,2.4869,12.8769,5.0069,8.2169,6.4169,6.7069,7.1969,2.4869,13.6969,18.2169,12.0469,12.9169,4.5269,7.8769,3.2569,9.1369,3.3069
8,12.2044,11.3244,15.6444,10.5044,11.3244,17.1544,17.1544,11.7644,10.5044,10.5044,13.7044,10.5044,14.7744,10.5044,12.6344,10.5044,15.3544,12.2044,10.5044,16.3244,12.6344,15.8944,15.6444,12.0044,14.1444,12.2044,14.9644,10.5044,10.5044,15.6444,14.9644,15.4544,10.5044,10.3044,11.7644,13.0744,17.1544,16.5244,9.1944,10.5044,2.9344,10.5044,11.5744,15.1644,10.5044,10.5044,10.5044,14.5844,15.2144,7.5944,8.9544,7.2544,10.5044,10.5044,8.7544,7.4444,8.5644,6.3744,7.8844,10.5044,13.4144,12.2044,7.2544,7.3944,3.8044,5.8444,9.1944,14.1444,12.2044,5.4544,7.5944,7.0044,7.8844,10.5044,10.5044,7.3944,3.9044,3.9044,2.0544,4.4844,10.5044,1.3744,5.5044,12.0044,3.8044,6.0344,9.3844,10.5044,2.0544,5.9444,5.5044,10.5044,1.8644,4.2944,10.5044,3.8044,2.0544,7.6844,10.5044,5.5044
11,15.5291,16.1591,9.3191,10.1391,13.8291,11.0191,15.7691,14.7091,13.0091,14.2191,17.1291,8.1491,6.7891,9.8491,10.6791,7.5191,9.0691,11.9391,13.6391,17.1791,11.4491,7.1291,14.5591,8.5891,11.2591,9.7091,10.4791,11.0191,9.7991,8.9791,7.7591,11.5991,12.0391,6.9891,11.0191,11.9391,13.3891,14.9991,5.0891,11.2591,11.8891,11.9891,10.2391,11.9891,10.8691,11.5991,10.2891,9.4091,12.6191,15.0891,9.6591,8.2991,7.0391,8.9791,9.4091,11.3091,6.2591,5.7691,8.9291,12.8591,9.0691,8.1991,7.5691,11.5991,10.2891,8.1991,6.6991,6.9391,10.6791,15.1891,14.0691,10.2391,11.3591,12.1291,6.6491,10.1891,10.3891,6.0591,7.1791,10.0891,7.1791,11.5991,4.9491,7.9091,9.2691,9.5591,8.8791,10.9191,7.4191,7.2791,2.3291,8.9291,11.9891,4.4591,11.3091,5.1891,7.5191,2.6691,4.4091,4.2691
13,14.8752,5.3652,14.9752,14.6352,9.3952,13.4252,14.7352,14.5352,14.1052,13.2252,12.1552,14.9252,14.8252,6.5252,14.9252,14.6352,14.5852,11.9652,10.0752,13.8552,14.1952,13.7652,14.1052,14.4452,12.8852,12.4552,14.0052,13.8552,10.6552,13.8152,12.7952,13.7152,14.8252,14.5852,14.1952,14.8752,1.5748,12.4952,13.2752,13.0852,11.0952,11.6252,14.4452,14.2452,14.0052,14.8752,11.5252,14.5852,0.5548,5.8052,6.8252,14.7352,9.7352,13.9552,14.8252,13.2752,11.2352,13.8552,14.3452,13.8152,8.5152,13.0852,13.2252,0.1248,14.4452,13.0852,14.3452,14.0052,2.7948,11.1852,3.6148,12.0152,0.2648,9.1552,14.3452,0.8948,4.1548,1.4848,6.0952,9.3452,6.7252,13.8552,14.8752,4.6352,2.5048,3.4748,12.7952,4.8252,1.6748,1.4848,9.0052,7.4052,3.2752,3.0348,9.5352,14.6852,14.5852,1.8248,7.7452,1.9148
14,11.7871,13.7771,16.4871,10.0871,19.2071,19.3071,13.3371,11.7371,14.1571,9.9371,4.8371,18.3871,2.6071,19.3071,15.8571,15.7171,14.2071,16.2471,9.0171,18.1371,16.6371,1.1071,5.7671,6.0071,6.2471,2.9971,13.8171,15.6671,7.6071,11.1071,19.3071,16.6871,4.6971,19.4071,14.6471,19.3071,10.2771,2.0271,1.1471,13.9671,19.4971,1.1071,19.2571,1.1071,6.8271,10.0371,4.6471,6.8271,18.9171,6.2971,1.3971,5.8071,15.4671,14.1571,14.3071,14.6471,1.1471,12.0771,6.8771,10.1771,11.1071,17.1671,14.4071,2.2671,5.7671,7.6071,15.1271,18.9171,15.0371,13.1871,2.6571,8.0471,9.7871,3.8671,4.7871,2.7071,15.4671,3.5771,15.0371,1.8771,5.5671,8.2371,7.4571,2.0771,8.6271,12.3171,4.8871,7.1171,5.8071,1.7871,5.6671,2.9471,6.9271,5.1271,1.6371,3.3371,19.1571,3.5771,18.5271,7.6571
15,3.6424,16.2124,8.2524,15.4824,5.1924,15.6324,3.0624,10.4824,10.7724,12.0424,15.7724,6.8424,14.4624,13.6924,15.9724,16.2624,13.4424,7.3824,14.7124,16.0224,17.2824,6.7424,8.8824,13.3524,14.4124,13.0624,10.8724,6.7024,15.1424,16.6524,14.1724,7.8124,14.1724,10.4324,6.6024,9.1224,15.9724,9.3724,14.4624,13.9824,7.9624,10.7324,13.6424,9.5624,8.3024,11.8924,9.0724,6.9424,5.7324,16.4524,7.2824,17.5224,11.2124,10.0524,14.4624,4.0724,12.2324,8.5924,11.7924,11.9424,6.3624,7.9624,9.7524,3.6424,6.7924,4.5624,6.1124,4.3224,10.2424,6.4524,9.8524,12.2824,9.5624,8.0124,11.2624,5.7724,6.3124,12.5724,7.2824,13.3024,6.4124,6.0224,6.5524,7.4724,12.7624,6.1124,14.1724,13.1524,14.4624,5.5824,7.0424,2.2824,9.9524,5.8724,5.8724,7.8624,9.5624,3.9824,5.0024,3.4424
17,10.1529,13.7529,13.6029,12.0529,6.2229,13.6529,13.6029,4.0929,9.9629,9.5729,8.8929,13.9929,6.8029,10.9829,7.1029,10.2029,12.1929,10.3529,12.9229,14.1329,11.6629,9.9129,7.2429,10.9329,9.0929,14.1329,14.2329,13.8929,8.7529,8.8929,12.1029,9.4329,9.3329,7.2429,12.7729,12.7329,11.8529,11.8029,8.7929,7.1029,7.3429,11.9029,11.9529,9.9629,10.4029,12.0029,6.7629,8.7029,9.3829,8.0229,13.8929,6.7629,10.0629,13.8929,6.4629,7.1029,9.1329,13.4529,13.4529,6.5629,10.4929,7.4829,13.7529,14.3329,11.7629,11.3729,8.7929,11.3729,10.0629,9.4329,6.1229,7.4429,8.4129,11.9029,6.8529,9.8629,10.9329,6.5129,9.7729,6.3729,9.9629,9.3329,8.5029,7.0529,7.3429,6.4629,8.7029,10.2029,7.2929,11.9529,14.5229,7.2429,7.2429,13.0229,13.9429,5.0629,11.3229,8.8429,10.0129,5.5429
23,17.666,16.596,14.066,16.446,17.666,15.036,17.416,16.686,11.936,15.816,16.596,17.416,15.626,15.376,0.344,16.986,11.886,17.666,17.616,15.376,9.556,9.506,3.336,9.266,17.516,12.226,12.616,14.696,14.946,8.676,17.326,13.146,14.896,8.586,14.456,0.816,15.966,16.446,8.246,7.996,4.746,12.706,11.836,14.946,15.136,9.066,9.116,11.206,12.026,8.486,8.536,12.276,9.356,9.066,9.266,10.336,15.086,8.336,14.506,12.756,8.246,8.386,9.556,10.716,8.826,12.466,4.116,10.086,1.596,1.786,9.266,8.926,2.856,5.666,13.926,0.766,10.376,5.086,11.256,3.976,10.766,11.446,7.806,1.056,0.966000000000001,5.866,13.336,2.026,7.956,3.876,4.746,10.666,2.906,3.586,4.846,0.626000000000001,0.476000000000001,1.306,0.136000000000001,5.186
