"uID","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","rec21","rec22","rec23","rec24","rec25","rec26","rec27","rec28","rec29","rec30","rec31","rec32","rec33","rec34","rec35","rec36","rec37","rec38","rec39","rec40","rec41","rec42","rec43","rec44","rec45","rec46","rec47","rec48","rec49","rec50","rec51","rec52","rec53","rec54","rec55","rec56","rec57","rec58","rec59","rec60","rec61","rec62","rec63","rec64","rec65","rec66","rec67","rec68","rec69","rec70","rec71","rec72","rec73","rec74","rec75","rec76","rec77","rec78","rec79","rec80","rec81","rec82","rec83","rec84","rec85","rec86","rec87","rec88","rec89","rec90","rec91","rec92","rec93","rec94","rec95","rec96","rec97","rec98","rec99","rec100"
1,12.61,9.52,16.79,12.75,9.81,25.4,11.9,20.46,15.03,23.12,27.48,18.16,12.27,13.21,11.43,5.52,11.39,20.15,21,18.97,8.66,19.35,4.04,19.5,26.33,8.94,25.56,28.17,25.39,12.39,26.77,20.36,4.84,15,10.16,5.13,13.05,10.44,8.15,7.74,26.22,12.57,21.31,5.8,19.55,3.64,16.04,10.24,20.42,24.81,25.09,0.0499999999999998,6.79,2.34,10.39,20.44,5.22,3.33,20.86,23.45,6.02,21.45,9.28,12.25,1.16,14.76,25.3,8.06,10.29,26.06,12.78,7.71,18.04,13.45,15.71,24.54,6.04,11.95,16.49,2.93,10.04,17.76,16.16,5.24,10.39,4.13,15.19,15.47,21.52,24.67,10.06,0.5,11.41,2.77,13.05,2.16,2.83,17.34,18.51,20.36
5,9.48,10.37,8.09,3.34,1.65,8.4,6.31,7.96,6.92,7.8,16.41,0.279999999999999,7.61,7,12.91,3.39,8.1,5.36,0.130000000000001,8.42,3.37,2.56,14.29,7.88,4.23,2.88,2.83,15.24,9.43,11.58,0.130000000000001,3.36,8.15,4.94,9.72,3.42,16.52,8.74,17.68,5.2,15.61,3.39,10.44,3.63,3.95,2.37,5.56,16.58,12.65,8.86,13.16,0.0099999999999999,0.32,10.44,4.56,3.7,16.35,1.6,0.54,2.71,6.53,12.44,3.4,0.41,2.45,16.72,2.56,13.39,6.92,4.02,0.16,1.78,8.24,1.94,10.51,3.2,2.11,3.26,5.01,8.02,7.62,1.62,17.44,10.27,2.57,2.87,0.23,11.64,6.1,2.86,2.92,5.48,5.33,12.09,7.29,1.43,0.2,7.29,11.66,4.1
7,5.92,21.29,11.04,14.85,21.46,13.75,24.62,10.1,11.16,21.56,23.68,9.72,27.76,2.33,2.35,1.14,20.04,15.43,13.5,11.25,6.77,5.28,6.12,3.38,17.63,4.37,16.42,12.44,3.86,10.01,11.38,1.92,9.58,12.67,8.24,12.55,0.0999999999999996,3.07,8.4,0.56,9.32,23.44,6.18,6.14,15.55,1.2,5.66,12.4,6.54,4.01,14.42,5.48,10.48,3.19,20.4,5.99,14.19,2.65,7.23,0.26,1.6,0.98,8.77,1.86,2.37,5.87,1.03,9.91,1.75,11.58,1.53,13.54,2.51,4.58,4.14,7.11,10.95,4.33,13.97,2.73,9.61,8.83,12.94,0.14,10.94,4,7.17,5.86,5.59,0.96,7.76,5.88,11.17,12.07,17.89,3.05,4.91,3.52,8.04,0.73
8,18.99,13.49,15.6,18.34,12.4,13.25,20.92,15.73,12.8,3.27,3.94,5.47,7.97,0.970000000000001,7.3,16.51,19.33,14.53,3.19,16.13,3.72,21.93,14.98,14.49,10.04,14.82,15.71,10.58,9.22,10.53,23.34,5.61,9.52,11.06,17.18,15.16,11.81,16.51,6.21,13.35,2.96,15.69,11,4.63,3.5,8.02,15.04,22.89,22.59,9.27,13.24,1.94,6.8,9.89,13.03,8.67,4.17,13.48,6.69,7.9,17.07,18.54,4.68,11.02,6.54,10.29,9.37,21.16,16.83,3.2,5.02,2.68,3.94,11.89,11.42,1.35,6.74,10.38,0.24,1.16,4.87,4.35,10.12,13.26,5.53,11.4,10.18,17.61,2.19,3.62,2.93,7.32,8.84,12.78,6.58,3.61,3.44,1.97,5.99,14.59
11,20.39,20.48,13.41,6.75,14.15,6.31,13.15,13.63,19.77,23.08,20.92,0.0299999999999994,1.61,4.9,10.38,8.68,11.94,3.27,5.15,22.38,9.9,12.65,9.62,15,8.31,6.69,4.24,15.82,17.59,5.1,16.89,21.02,5.92,1.08,4.52,20.38,5.43,6.31,1.59,3.02,17.11,14.84,10.41,5.12,15.22,4.19,17.37,10.7,7.61,15.55,14.06,0.460000000000001,13.42,15.97,7.1,8.49,0.53,12.59,6.24,8.1,16.04,0.830000000000001,10.71,19.68,14.62,0.369999999999999,15.93,17.13,16.75,18.88,17.01,8,9.05,8.2,7.72,3.99,12.28,5.6,2.47,18.37,11.09,15.16,15.21,2.06,11.32,12.27,0.880000000000001,20.2,1.53,16.46,7,14.44,10.35,8.79,10.99,4.84,16.77,0.830000000000001,13.53,0.96
13,21.32,12.96,24.31,17.94,20.16,15.2,20.27,16.54,23.79,22.44,14.76,26.82,17.71,14.33,17.48,10.25,23.93,16.15,16,18.36,10.9,19.1,24.37,26.38,9.66,25.66,11.97,9.65,8.67,20.73,11.29,27.38,12.45,16.35,17.06,15.17,6.75,10.43,8.19,27.06,10.09,12.42,19.29,15.89,12.83,20.85,9.8,18.94,4.47,4.61,4.26,18.68,14.43,17.23,23.69,12.95,10.01,9.9,28.42,17.16,10.83,22.56,25.22,12.57,21.05,22.64,20.83,26.63,2.28,7.33,4.44089209850063e-16,24.02,5.69,4.48,9.85,4.13,3.62,4.88,13.66,16.18,5.37,16.55,25.71,10.38,5.59,6.48,9.16,16.62,3.77,12.77,13.9,9.1,6.92,9.89,15.97,18.17,19.13,7.41,3.83,10.49
14,1.24,3.39,18.73,0.149999999999999,24.57,19.92,5.54,14.08,5.97,4.61,13.81,9.42,8.5,22.61,9.79,19.48,20.45,25.59,18.16,8.34,6.59,5.36,9.88,1.79,15.57,3.58,13.25,10.1,2.62,15.51,13.96,13.44,13.61,26.1,12.53,23.14,0.18,1.3,8.01,12.2,14.77,7.08,13.29,7.26,11.89,1.47,10.16,11.18,13.39,3.68,7.62,14.1,23.22,5.37,19.51,23.39,9.92,13.91,7.56,13.94,20.13,15.68,10.72,4.11,0.100000000000001,4.6,15.62,25.08,10.46,8.95,5.64,11.17,12.32,4.01,11.15,1.49,19.63,8.03,11.53,0.38,7.97,13.95,8.89,8.06,11.04,2.44,3.09,4.5,1.32,7.2,12.65,2.39,14.11,2.91,5.86,2.63,10.23,3.87,23.21,16.28
15,9.62,17.62,4.04,7.35,1.03,12.13,7.64,8.21,11.87,12.24,10.56,14.62,12.66,11.2,22.68,25.6,16.14,8.87,23.46,7.43,22.47,9.5,16.16,17.19,8.27,10.55,8.41,8.98,10.21,17.06,12.5,0.260000000000001,7.76,12.29,5.38,8.88,18.91,0.99,16.29,10.85,0.350000000000001,16.97,7.36,13.3,17.4,15.47,4.62,13.14,1.49,18.75,10.88,8.57,7.76,7.62,20.57,3.17,13.58,7.28,11.7,10.99,4.38,14.69,2.27,5.38,1.13,3.76,1.67,9.07,11.13,15.17,9.72,12.2,2.27,11.16,6.03,6.76,0.69,16.47,15.02,5.45,2.1,2.76,15.58,7.3,16.11,1,14.2,10.7,17.57,4.27,7.08,10.65,3.24,4.74,0.84,15.18,14.66,3.84,2.54,10.97
17,7.51,8.71,16.77,20.05,1.23,17.14,24.56,6.69,21.62,10.15,18.72,20.17,13.07,13.97,2.7,16.63,12.15,12.25,24.04,17.71,23.3,4.86,14.62,22.35,18.05,27.61,20.22,12.72,20.21,12.13,21.82,3.87,4.17,2.46,15.35,18.05,21.39,15.73,9.62,11.33,13.8,22.89,23.3,12.6,21.01,10.96,5.87,4.15,8.33,6.62,11.6,14.18,22.76,17.98,11.7,18.85,11.43,13.84,9.37,7.44,7.56,12.44,18.76,23.26,9.25,20.55,20.74,6.27,23.64,6.4,12.59,2.82,6.49,25.24,18.66,20.13,20.83,17.79,15.26,7.56,9.97,14.43,6.17,6.23,11.71,15.63,12.06,18.47,2.4,7.58,13.28,15.57,10.13,10.08,17.98,6.25,20.66,12.41,13.59,18.16
23,14.64,8.64,21.54,16.8,12.11,15.42,18.39,9.99,16.85,14.33,8.99,11.35,12.29,24.6,8.25,14.23,12.17,16.31,22.31,20.27,6.62,2.17,2.45,7.64,10.44,17.72,13,11.32,10.04,10.43,16.99,18.76,21.39,6.41,20.74,9.56,24.83,27.2,0.74,4.19,14.49,22.3,19.78,20.8,6.54,16.87,3.01,19.66,21.12,5.41,5.65,17.71,3.76,2.49,17.56,3.93,11.14,15.23,10.76,11.58,10.36,17.78,15.34,20.71,11.86,21.91,1.46,6.5,12.29,6.73,14.85,7.07,11.71,9.88,20.72,1.84,13.09,3.26,8.83,10.93,11.43,20.89,7.01,4.05,6.15,11.9,16.49,2.71,12.15,11.87,10.59,2.14,6.93,7.05,14.14,9.27,6.47,10.07,3.25,1.75
