"uID","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","rec21","rec22","rec23","rec24","rec25","rec26","rec27","rec28","rec29","rec30","rec31","rec32","rec33","rec34","rec35","rec36","rec37","rec38","rec39","rec40","rec41","rec42","rec43","rec44","rec45","rec46","rec47","rec48","rec49","rec50","rec51","rec52","rec53","rec54","rec55","rec56","rec57","rec58","rec59","rec60","rec61","rec62","rec63","rec64","rec65","rec66","rec67","rec68","rec69","rec70","rec71","rec72","rec73","rec74","rec75","rec76","rec77","rec78","rec79","rec80","rec81","rec82","rec83","rec84","rec85","rec86","rec87","rec88","rec89","rec90","rec91","rec92","rec93","rec94","rec95","rec96","rec97","rec98","rec99","rec100"
1,12.61,28.17,8.66,9.52,10.24,25.4,16.79,5.52,12.75,9.81,27.48,11.9,26.77,21,24.81,20.46,20.36,19.35,7.74,10.16,25.56,21.31,12.57,15.03,15,12.39,20.15,19.55,20.44,20.42,4.04,12.27,18.16,5.13,25.09,8.15,23.45,2.34,11.39,25.39,12.25,24.54,18.97,26.06,19.5,26.33,3.64,4.13,6.04,25.3,26.22,16.49,23.12,2.93,5.8,16.04,12.78,8.06,13.21,5.22,24.67,3.33,8.94,0.0499999999999998,4.84,6.79,20.86,16.16,10.29,11.43,13.05,17.76,14.76,15.19,5.24,18.04,10.39,7.71,10.06,21.52,9.28,11.95,0.5,17.34,6.02,20.36,1.16,10.39,10.44,10.04,2.16,15.71,15.47,2.83,21.45,2.77,11.41,13.05,18.51,13.45
5,16.41,8.09,10.37,3.34,0.130000000000001,2.88,8.4,0.279999999999999,7.61,2.56,0.16,5.2,8.86,1.65,4.23,7,9.43,2.83,8.1,14.29,12.91,6.31,9.48,16.52,6.92,8.42,7.88,7.8,3.7,2.45,13.16,4.94,3.4,7.96,4.56,3.63,12.44,8.24,15.24,17.68,1.78,2.11,8.74,0.0099999999999999,3.95,0.54,15.61,10.27,3.36,5.36,16.35,0.130000000000001,2.37,7.62,5.56,3.37,2.56,16.58,0.32,13.39,11.58,9.72,12.65,10.44,6.1,4.02,3.39,12.09,1.94,6.92,2.71,10.44,7.29,1.6,2.87,0.41,16.72,0.2,3.2,3.42,3.26,3.39,8.02,1.62,8.15,6.53,5.33,2.57,10.51,17.44,11.66,11.64,0.23,5.48,5.01,1.43,2.86,2.92,7.29,4.1
7,21.46,5.92,10.1,2.35,14.85,27.76,24.62,23.68,4.37,11.04,13.75,21.29,11.16,16.42,1.14,15.43,21.56,3.86,3.38,20.04,1.2,6.18,2.33,8.4,8.24,6.12,13.5,11.25,12.44,23.44,9.58,6.14,0.0999999999999996,20.4,0.26,14.19,11.17,1.6,9.72,0.56,10.48,15.55,17.63,5.48,3.19,1.53,11.38,2.65,10.01,10.95,0.98,6.77,0.14,9.32,1.75,4.14,9.91,12.4,1.92,3.07,12.67,14.42,8.83,6.54,4.33,4.01,5.99,4.58,2.51,2.37,13.54,5.86,12.55,1.03,5.66,11.58,4,12.94,1.86,7.17,9.61,7.23,5.87,8.77,5.28,7.11,4.91,17.89,2.73,12.07,3.52,0.96,8.04,10.94,5.59,5.88,13.97,7.76,0.73,3.05
8,20.92,3.27,14.98,3.72,18.99,7.3,10.53,14.49,14.53,3.94,16.13,13.49,16.51,18.34,13.25,19.33,10.04,11.06,12.4,15.73,5.47,10.58,0.970000000000001,3.19,5.61,21.93,15.71,23.34,11.81,15.6,9.22,7.97,14.82,15.16,4.63,12.8,22.59,9.37,6.21,13.35,16.51,9.52,15.69,9.89,18.54,17.18,8.02,13.03,7.9,1.94,21.16,4.87,13.24,15.04,11,4.68,11.89,8.67,10.29,6.69,6.8,16.83,3.5,2.96,13.48,22.89,1.35,9.27,11.42,4.17,11.02,11.4,17.07,5.02,2.68,6.74,6.54,6.58,5.53,10.18,3.2,1.97,3.94,10.38,3.62,2.93,8.84,4.35,7.32,1.16,12.78,13.26,0.24,3.61,5.99,2.19,10.12,3.44,17.61,14.59
11,20.48,20.39,20.38,23.08,20.92,15,17.37,6.31,13.63,10.38,13.15,22.38,4.9,17.59,5.92,11.94,3.27,19.77,6.31,14.84,1.08,14.15,13.41,1.61,5.12,5.15,7.61,6.75,15.82,9.9,3.02,4.19,10.7,0.53,8.31,15.97,5.1,16.89,11.32,8,13.42,10.71,8.49,6.69,1.59,0.0299999999999994,5.43,16.04,8.1,17.11,8.68,15.22,21.02,18.88,12.28,6.24,15.93,0.369999999999999,15.55,0.460000000000001,9.62,0.830000000000001,18.37,14.06,14.62,12.65,2.06,11.09,7.1,1.53,19.68,8.2,9.05,4.52,2.47,0.880000000000001,15.21,17.01,15.16,14.44,3.99,10.41,4.24,5.6,16.75,7.72,17.13,12.59,20.2,12.27,16.46,7,10.99,10.35,4.84,8.79,0.830000000000001,13.53,0.96,16.77
13,16.54,22.44,17.94,15.17,21.32,17.71,20.16,26.82,12.96,14.76,23.79,18.94,26.38,15.2,27.38,9.66,10.25,24.31,16.15,10.83,28.42,8.67,25.66,9.65,16,12.42,17.06,16.35,10.9,19.1,19.29,23.93,18.36,11.97,27.06,12.57,10.09,17.48,15.89,11.29,12.45,10.43,20.27,25.71,12.95,20.85,12.83,9.8,16.18,18.68,17.23,4.48,13.66,14.33,8.19,22.56,14.43,10.01,24.37,25.22,18.17,6.75,22.64,23.69,7.33,24.02,4.26,26.63,2.28,21.05,16.55,20.83,10.38,4.88,17.16,20.73,9.9,5.69,9.16,6.48,4.13,3.62,3.77,9.85,9.89,5.37,12.77,4.61,4.47,16.62,5.59,9.1,6.92,13.9,3.83,19.13,4.44089209850063e-16,15.97,7.41,10.49
14,1.24,13.81,19.92,14.08,22.61,13.96,0.149999999999999,23.14,18.73,5.37,12.53,23.39,5.54,3.39,0.18,24.57,10.46,11.18,10.16,9.42,8.5,23.22,6.59,5.64,4.61,7.26,12.32,13.94,13.44,5.86,9.79,1.79,2.62,15.62,13.95,9.88,13.91,20.13,14.77,14.1,13.61,1.3,26.1,3.58,15.51,13.39,25.59,8.03,1.47,7.97,8.34,13.25,4.01,0.38,11.17,7.62,15.68,10.1,15.57,7.08,20.45,12.2,19.51,1.32,5.97,5.36,2.91,16.28,11.89,18.16,8.95,12.65,11.04,19.48,9.92,25.08,10.72,0.100000000000001,2.39,14.11,3.09,8.89,13.29,3.68,4.6,4.5,4.11,1.49,7.56,7.2,8.06,23.21,2.44,8.01,11.53,11.15,2.63,3.87,10.23,19.63
15,25.6,17.62,7.35,1.03,12.24,12.13,22.68,23.46,7.43,9.62,10.56,10.88,12.66,7.64,16.16,8.21,14.62,11.7,11.87,11.16,7.76,10.85,8.41,0.260000000000001,10.21,4.04,7.36,4.27,7.62,4.38,11.2,18.75,22.47,5.38,17.19,13.58,13.3,0.99,10.55,16.97,8.98,8.88,10.99,15.17,18.91,2.27,9.5,7.76,12.29,17.06,8.27,1.49,8.87,15.47,20.57,12.5,9.07,1.67,4.62,16.14,13.14,14.69,17.4,0.350000000000001,16.29,5.38,7.28,6.76,16.47,2.76,3.24,2.1,12.2,7.08,3.84,3.17,11.13,2.27,7.3,15.02,6.03,8.57,9.72,1.13,3.76,15.58,10.65,14.2,5.45,1,4.74,17.57,0.69,10.7,15.18,2.54,0.84,16.11,14.66,10.97
17,24.04,24.56,7.51,12.15,16.77,3.87,20.17,8.71,20.05,21.82,20.21,12.25,1.23,15.35,2.7,23.64,18.72,18.05,27.61,12.6,20.22,22.35,17.14,4.86,18.05,10.96,11.33,14.62,23.3,11.6,16.63,17.79,6.69,12.13,11.7,23.26,21.62,20.13,9.37,17.71,22.76,12.59,23.3,12.72,2.82,20.74,21.01,14.18,21.39,2.46,5.87,11.43,12.06,13.8,4.15,10.15,13.28,9.62,15.73,6.17,6.23,13.84,22.89,25.24,6.4,13.07,4.17,14.43,13.97,8.33,15.26,7.44,7.56,20.83,9.97,7.56,12.44,18.85,7.58,11.71,10.08,6.62,20.55,6.27,18.76,18.47,15.63,9.25,18.66,17.98,2.4,6.49,10.13,20.66,17.98,6.25,13.59,15.57,12.41,18.16
23,8.64,16.8,14.64,9.99,12.11,21.54,18.39,16.99,16.85,17.72,24.6,11.35,8.99,12.29,11.58,15.42,2.17,16.31,14.23,6.54,11.32,19.78,10.44,10.43,16.87,8.25,24.83,21.12,19.66,13,2.45,22.31,6.41,5.65,20.27,12.17,7.64,6.62,21.39,20.72,11.14,14.49,5.41,17.56,10.04,22.3,3.76,3.01,0.74,9.56,17.71,14.33,9.88,17.78,18.76,2.49,10.76,4.19,20.74,20.8,11.86,20.71,15.34,1.46,3.93,20.89,10.36,27.2,21.91,11.9,6.73,15.23,13.09,7.07,14.85,11.71,6.5,3.26,11.43,7.01,8.83,1.84,6.15,4.05,12.15,11.87,12.29,10.59,9.27,10.93,16.49,14.14,10.07,6.47,2.14,2.71,1.75,3.25,6.93,7.05
