"uID","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","rec21","rec22","rec23","rec24","rec25","rec26","rec27","rec28","rec29","rec30","rec31","rec32","rec33","rec34","rec35","rec36","rec37","rec38","rec39","rec40","rec41","rec42","rec43","rec44","rec45","rec46","rec47","rec48","rec49","rec50","rec51","rec52","rec53","rec54","rec55","rec56","rec57","rec58","rec59","rec60","rec61","rec62","rec63","rec64","rec65","rec66","rec67","rec68","rec69","rec70","rec71","rec72","rec73","rec74","rec75","rec76","rec77","rec78","rec79","rec80","rec81","rec82","rec83","rec84","rec85","rec86","rec87","rec88","rec89","rec90","rec91","rec92","rec93","rec94","rec95","rec96","rec97","rec98","rec99","rec100"
1,28.17,12.75,20.46,12.61,18.16,9.81,26.77,12.27,23.12,11.9,27.48,9.52,20.36,11.39,8.06,7.74,16.79,21.31,8.66,19.35,25.4,21,15.03,23.45,19.5,16.04,12.39,20.15,13.21,18.97,24.81,26.33,15,3.64,5.52,5.13,19.55,26.22,0.0499999999999998,4.84,24.67,11.43,9.28,4.04,10.24,2.34,25.39,20.44,20.42,6.79,8.15,25.56,5.22,12.57,25.3,26.06,8.94,12.25,5.8,17.76,10.16,16.49,15.19,18.04,25.09,5.24,3.33,10.44,21.52,10.39,21.45,20.86,14.76,10.06,6.04,6.02,10.29,24.54,12.78,0.5,4.13,18.51,15.47,16.16,15.71,1.16,11.95,13.45,7.71,10.39,13.05,2.77,2.16,2.83,20.36,11.41,10.04,2.93,17.34,13.05
5,16.41,8.09,7,5.36,3.34,10.37,6.92,14.29,2.88,0.130000000000001,12.44,12.91,9.48,7.96,3.39,4.94,5.2,0.130000000000001,15.24,3.95,1.65,7.88,7.8,7.61,13.16,0.279999999999999,15.61,0.54,2.56,2.37,3.2,8.4,4.23,3.39,0.0099999999999999,6.31,8.1,16.35,9.43,2.83,17.68,8.15,2.45,8.74,4.56,10.44,3.7,11.58,16.58,1.6,9.72,10.44,3.63,2.11,8.42,3.37,16.52,3.42,16.72,3.36,0.16,3.4,5.56,8.02,0.32,0.23,3.26,1.78,0.41,12.65,10.51,2.86,4.02,7.62,8.24,2.87,6.92,8.86,13.39,11.64,2.71,1.43,5.01,5.48,11.66,12.09,2.56,6.1,7.29,5.33,6.53,1.94,10.27,1.62,17.44,7.29,0.2,2.92,4.1,2.57
7,13.75,24.62,23.68,21.46,14.85,5.92,2.35,9.72,11.04,11.16,10.1,21.56,2.33,21.29,27.76,1.2,3.86,11.25,4.37,6.12,12.44,6.77,10.48,9.32,13.5,6.14,3.38,1.14,3.07,23.44,8.4,16.42,17.63,12.67,9.91,15.43,5.28,1.92,0.56,10.01,8.24,15.55,20.4,12.55,0.26,20.04,0.98,14.19,11.17,9.58,11.38,2.65,6.18,6.54,1.6,1.53,12.4,0.0999999999999996,7.23,4.01,14.42,1.03,2.73,4.14,4.33,5.86,5.88,5.66,8.83,0.14,12.94,11.58,1.75,13.54,1.86,10.94,5.48,5.87,9.61,7.11,5.99,13.97,4,3.19,2.51,17.89,10.95,2.37,4.58,0.96,3.52,5.59,4.91,12.07,7.17,7.76,8.04,0.73,3.05,8.77
8,16.13,20.92,15.6,23.34,3.27,18.99,3.94,13.49,14.49,14.53,10.53,19.33,3.72,11.06,15.73,16.51,10.04,13.25,14.98,10.58,12.4,6.8,0.970000000000001,7.3,18.34,3.19,15.71,21.93,7.97,9.22,11.81,14.82,12.8,9.52,5.61,22.59,5.47,15.04,15.16,4.63,17.18,9.89,8.67,15.69,13.24,6.21,11.89,16.51,11,9.27,13.35,6.69,21.16,18.54,8.02,9.37,3.5,1.94,10.29,22.89,13.03,11.4,2.96,4.68,6.74,11.42,5.02,2.68,13.48,4.87,4.17,16.83,11.02,17.07,0.24,10.38,17.61,7.9,6.54,4.35,10.12,6.58,7.32,8.84,3.2,5.53,3.94,1.35,12.78,2.19,10.18,13.26,1.16,2.93,1.97,5.99,3.44,3.62,14.59,3.61
11,6.31,4.9,23.08,20.48,13.63,20.92,20.39,6.75,10.38,5.15,22.38,7.61,5.92,14.15,14.84,9.9,3.27,1.61,15.82,13.15,8.31,13.41,14.06,1.59,21.02,6.31,12.65,15,4.24,6.24,8.68,20.38,19.77,6.69,11.94,17.59,1.08,10.7,15.97,15.22,17.37,4.19,8.1,5.43,0.53,15.93,0.369999999999999,5.1,16.04,9.62,10.71,0.460000000000001,12.59,0.830000000000001,14.62,13.42,9.05,16.89,5.12,10.41,17.13,0.0299999999999994,12.28,8.2,4.52,17.01,17.11,8.49,2.47,15.55,7.1,8,11.09,3.02,18.88,18.37,15.21,2.06,3.99,1.53,7,11.32,5.6,15.16,20.2,16.75,12.27,19.68,7.72,0.880000000000001,10.99,10.35,14.44,16.46,0.830000000000001,8.79,16.77,13.53,4.84,0.96
13,17.94,16.54,15.2,21.32,12.96,20.27,24.37,23.79,17.71,19.1,12.83,20.16,26.82,16.15,18.94,12.45,16.35,26.38,10.25,15.17,28.42,12.42,12.57,14.33,9.66,23.69,16,10.09,17.48,4.47,14.76,4.61,27.06,6.75,10.43,17.06,24.31,19.29,18.36,22.44,20.73,25.66,11.97,23.93,8.67,27.38,10.01,10.9,11.29,9.8,15.89,9.65,5.69,4.26,20.83,10.83,20.85,18.68,7.33,14.43,25.22,16.18,9.9,8.19,10.38,3.62,12.95,17.16,25.71,4.48,4.88,26.63,22.64,16.55,17.23,9.16,9.1,21.05,22.56,13.66,5.37,24.02,5.59,4.13,9.85,12.77,9.89,15.97,3.77,13.9,18.17,2.28,6.92,6.48,16.62,3.83,4.44089209850063e-16,7.41,19.13,10.49
14,1.24,19.92,0.149999999999999,9.42,9.79,18.73,3.39,8.34,5.37,22.61,5.54,8.5,14.08,9.88,13.44,13.39,24.57,13.96,23.14,1.79,3.58,25.08,13.94,4.61,20.45,12.53,10.16,23.22,10.46,5.97,13.81,7.26,23.39,13.25,1.3,15.51,5.64,25.59,1.47,13.29,18.16,26.1,7.62,2.62,20.13,0.38,2.44,13.91,8.89,14.1,3.68,4.11,0.18,14.77,14.11,19.48,11.89,15.68,10.1,0.100000000000001,8.95,13.61,19.51,6.59,15.62,12.2,11.18,8.01,10.72,5.36,7.56,3.09,15.57,8.03,12.32,7.08,8.06,7.2,9.92,4.5,4.01,4.6,7.97,2.91,1.49,10.23,11.04,2.39,1.32,13.95,11.15,11.53,16.28,12.65,5.86,11.17,23.21,19.63,2.63,3.87
15,7.35,12.13,17.62,0.260000000000001,17.19,4.04,11.87,12.24,7.64,8.27,14.62,10.56,1.03,12.66,12.29,8.88,8.41,10.21,22.47,18.91,22.68,11.2,9.62,25.6,23.46,5.38,7.43,16.14,8.21,7.62,17.06,7.76,9.5,20.57,10.55,0.99,8.87,16.16,12.5,13.3,13.14,7.28,10.99,17.4,15.47,2.27,5.38,4.38,16.29,11.13,10.88,16.97,7.76,11.7,12.2,14.69,2.27,2.1,2.76,10.85,16.47,8.57,1.67,18.75,0.350000000000001,15.17,7.36,1.49,9.07,4.62,8.98,3.24,3.76,1.13,7.3,15.02,1,13.58,9.72,11.16,10.65,6.76,7.08,4.27,3.84,15.58,14.2,10.7,3.17,6.03,4.74,0.69,5.45,15.18,2.54,16.11,0.84,14.66,17.57,10.97
17,16.77,24.04,20.05,12.13,8.71,7.51,4.86,21.62,24.56,16.63,15.73,22.76,1.23,6.69,10.96,20.22,18.05,22.35,12.25,12.15,21.39,20.17,27.61,11.33,2.46,23.3,18.72,14.62,8.33,2.7,12.6,23.3,5.87,14.18,4.17,18.05,17.14,12.72,20.21,11.6,13.8,7.44,22.89,20.74,18.76,10.15,13.07,9.37,21.82,3.87,11.7,15.26,12.44,20.55,13.97,11.43,4.15,17.71,21.01,20.83,15.35,23.64,9.62,13.84,6.62,17.79,7.58,6.49,12.59,2.82,18.85,20.13,6.23,9.97,25.24,17.98,23.26,6.4,15.63,9.25,7.56,6.27,14.43,13.28,18.66,11.71,2.4,7.56,6.25,12.06,10.13,18.47,6.17,15.57,10.08,13.59,17.98,12.41,20.66,18.16
23,16.8,21.54,14.23,15.42,18.39,9.99,8.64,14.64,16.85,24.6,12.11,2.17,20.27,12.29,11.35,19.78,8.25,17.72,12.17,6.62,16.99,6.41,24.83,2.45,14.49,21.12,7.64,10.43,16.87,13,22.3,16.31,22.31,11.32,14.33,6.54,11.58,21.39,3.01,20.74,3.93,9.56,11.14,19.66,8.99,20.8,3.76,17.56,10.04,27.2,4.19,15.23,11.86,6.73,10.44,0.74,17.78,5.65,11.71,18.76,17.71,10.36,5.41,7.07,6.5,10.76,13.09,2.49,21.91,20.71,14.85,9.88,1.46,6.93,15.34,20.89,10.93,12.15,11.9,6.15,3.26,8.83,20.72,4.05,16.49,9.27,7.01,1.84,2.14,11.87,12.29,11.43,2.71,10.59,7.05,6.47,10.07,14.14,3.25,1.75
