"uID","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","rec21","rec22","rec23","rec24","rec25","rec26","rec27","rec28","rec29","rec30","rec31","rec32","rec33","rec34","rec35","rec36","rec37","rec38","rec39","rec40","rec41","rec42","rec43","rec44","rec45","rec46","rec47","rec48","rec49","rec50","rec51","rec52","rec53","rec54","rec55","rec56","rec57","rec58","rec59","rec60","rec61","rec62","rec63","rec64","rec65","rec66","rec67","rec68","rec69","rec70","rec71","rec72","rec73","rec74","rec75","rec76","rec77","rec78","rec79","rec80","rec81","rec82","rec83","rec84","rec85","rec86","rec87","rec88","rec89","rec90","rec91","rec92","rec93","rec94","rec95","rec96","rec97","rec98","rec99","rec100"
1,17.918,13.688,18.158,18.158,13.548,16.508,17.378,16.948,15.928,18.348,18.398,17.818,18.058,16.318,4.858,14.028,17.478,17.818,2.678,14.028,17.818,12.338,16.898,16.698,10.248,9.278,9.908,11.948,18.208,12.578,17.038,18.158,10.048,8.308,13.108,9.128,16.168,18.208,4.228,9.228,15.248,13.888,13.738,6.798,13.258,7.038,17.528,17.088,15.538,5.348,11.998,17.818,12.818,13.648,16.998,18.208,7.038,12.868,5.348,8.888,0.482,13.258,5.978,17.818,15.388,9.758,4.858,3.838,16.748,8.258,13.838,15.678,10.148,16.608,8.988,5.828,7.378,16.268,8.888,5.978,8.788,7.968,8.258,7.868,7.718,4.278,9.958,12.478,9.518,12.238,2.478,10.298,10.048,0.148000000000001,13.738,8.448,4.178,8.208,8.498,13.598
5,6.218,8.548,3.938,2.968,3.498,8.498,7.768,6.998,3.008,8.688,2.678,5.828,8.058,8.308,5.638,3.988,1.118,0.488000000000001,8.838,1.358,5.638,8.498,9.228,7.628,9.708,6.998,6.318,3.058,5.248,2.238,4.128,3.108,4.178,4.178,0.098,7.378,7.238,8.598,2.088,6.318,7.238,0.198,4.468,0.632,2.968,8.888,2.528,5.728,6.898,1.268,6.168,5.488,9.668,2.528,0.242,0.632,5.728,5.248,6.898,1.558,0.248,2.818,6.948,3.648,5.978,3.688,1.898,1.268,0.348,6.798,0.0919999999999995,3.058,4.858,0.588,2.288,2.188,4.568,4.958,3.448,1.698,2.138,1.408,9.908,4.758,2.578,3.788,2.378,0.482,0.0919999999999995,0.242,3.688,0.672,7.288,10.248,9.618,0.678,2.868,2.238,0.382,4.858
7,16.748,16.608,18.348,10.778,16.018,4.758,3.738,18.108,17.378,8.938,12.628,18.448,0.632,12.338,18.448,5.388,0.148000000000001,3.498,1.018,9.078,2.238,10.588,10.978,5.828,7.918,1.848,6.018,8.738,4.958,14.858,16.408,9.078,10.298,10.198,9.178,9.078,12.718,4.758,3.058,10.488,0.0420000000000006,9.128,11.658,6.798,1.748,11.318,7.038,5.048,15.008,12.188,4.468,1.318,3.738,4.758,8.058,9.468,1.998,2.038,13.348,5.728,6.558,6.268,0.672,5.978,1.218,3.208,10.488,2.968,1.218,0.722,9.278,8.888,3.108,7.478,0.722,9.668,12.968,2.968,0.297999999999999,0.198,5.778,5.008,1.798,2.088,7.088,9.708,2.718,4.618,0.248,3.988,0.0479999999999993,3.498,4.668,8.838,5.008,0.722,5.928,0.098,1.318,0.928
8,14.708,15.538,14.028,13.348,8.888,10.588,12.088,9.708,10.388,10.588,14.028,13.738,11.018,8.688,10.148,8.888,12.528,15.538,14.028,8.888,9.708,8.888,8.888,11.018,8.888,8.888,13.348,14.278,13.158,8.888,15.538,10.588,8.888,8.888,13.838,13.598,8.888,8.888,11.458,13.548,10.148,8.888,5.828,8.888,7.338,7.578,8.888,14.908,9.958,5.978,8.888,6.268,12.528,10.588,8.888,7.578,8.888,5.638,4.228,12.968,7.138,4.418,1.318,5.638,2.288,8.888,5.978,5.388,4.758,8.888,6.948,10.588,5.778,11.798,0.438,2.288,8.888,8.888,2.188,0.242,3.888,8.888,8.888,0.248,3.838,2.188,6.268,5.778,2.678,0.438,7.768,10.388,2.868,3.888,6.068,8.888,0.438,4.328,3.888,2.188
11,10.638,9.468,13.838,15.778,14.328,16.748,15.148,9.758,10.298,13.258,16.798,12.238,11.658,13.448,11.608,11.068,11.558,6.408,10.638,15.388,10.878,8.938,9.278,4.708,11.218,14.618,6.748,8.208,10.098,8.548,7.138,11.558,12.628,9.328,8.688,9.418,6.608,9.028,8.598,10.488,9.908,11.218,12.478,13.008,5.878,6.318,7.818,8.598,8.688,14.178,7.188,7.918,5.388,7.818,9.908,6.658,10.978,7.378,11.608,9.858,6.558,7.768,10.008,11.748,10.638,13.688,11.508,10.928,6.798,14.708,9.028,9.858,6.798,10.878,14.808,9.708,4.568,7.528,9.808,7.038,1.948,8.888,5.678,11.218,10.538,10.298,9.178,11.218,6.268,8.498,10.928,11.608,8.548,6.898,2.288,4.078,7.138,4.028,4.808,3.888
13,18.158,18.058,16.948,18.398,8.888,18.258,17.628,17.628,18.348,17.288,17.528,12.918,18.448,15.488,18.108,18.348,18.108,17.968,18.158,18.398,17.868,15.148,3.398,10.048,16.408,18.348,13.598,14.618,18.448,2.968,15.678,9.328,16.608,1.948,16.018,17.718,18.498,17.968,17.378,16.748,17.338,15.978,17.528,18.108,14.178,17.238,14.758,17.718,16.318,15.048,17.768,17.378,3.258,10.348,17.868,12.038,18.398,18.258,14.708,13.258,16.748,12.868,17.378,16.798,8.158,0.632,16.798,17.338,18.398,12.678,2.038,17.528,16.608,17.378,17.478,16.318,10.928,17.968,16.608,9.618,10.248,15.538,1.018,2.628,17.868,2.038,0.488000000000001,13.058,1.848,12.528,18.208,0.728000000000001,6.798,0.0479999999999993,8.348,11.268,0.0919999999999995,1.698,18.108,1.608
14,10.348,17.868,8.648,16.948,14.418,15.048,12.338,16.698,12.718,17.868,11.898,1.168,10.298,4.328,15.248,17.478,17.768,17.868,17.868,4.568,1.558,17.478,8.738,8.498,12.768,13.208,3.208,14.028,13.598,12.718,3.398,0.332,13.208,12.378,0.588,9.668,1.218,14.808,8.598,17.818,7.578,17.968,0.0420000000000006,6.168,9.668,0.438,10.878,10.638,6.018,4.368,4.858,0.828,8.838,18.058,5.488,14.278,5.388,15.728,14.228,4.328,11.748,3.258,12.868,15.198,13.688,12.528,5.388,0.292000000000001,12.968,0.332,5.438,3.448,4.808,2.138,8.348,0.332,0.638000000000001,0.348,0.292000000000001,5.678,2.428,6.168,4.128,3.688,1.268,17.718,7.188,1.508,4.368,6.798,3.348,13.598,6.218,4.228,0.198,6.608,17.088,14.028,1.898,2.138
15,14.418,14.568,15.148,6.748,12.288,7.188,9.708,10.978,1.998,13.348,5.778,14.708,4.128,13.398,9.368,8.058,9.808,14.078,16.218,14.908,14.908,12.628,2.578,15.198,13.648,5.538,14.958,12.378,9.418,8.988,15.588,13.108,5.678,13.398,11.998,8.308,6.318,7.818,13.108,8.498,5.878,7.528,10.878,7.238,10.828,8.688,2.578,5.298,13.398,9.178,6.218,9.668,10.148,10.728,11.218,6.898,8.498,5.348,4.958,12.918,11.508,16.458,5.048,15.388,6.898,5.388,12.578,4.668,3.258,8.008,5.638,8.888,3.498,5.728,6.408,6.218,5.048,11.168,8.788,6.948,1.218,4.708,5.978,4.518,2.918,5.488,13.108,12.088,3.008,10.198,4.808,5.248,12.238,6.798,3.938,11.698,4.808,8.498,13.398,2.378
17,16.508,15.828,14.958,11.798,16.658,13.058,12.818,12.868,16.508,13.108,14.708,12.968,9.128,6.998,14.908,17.138,11.998,13.838,13.258,15.098,14.758,16.898,17.038,10.008,10.148,14.568,11.798,10.148,12.288,10.008,12.868,14.858,9.668,9.668,12.238,15.638,16.558,16.798,11.658,16.798,10.248,9.468,14.808,11.698,16.658,12.478,9.708,16.358,15.008,12.338,9.368,12.678,10.388,14.278,13.888,12.038,11.608,17.038,13.308,13.838,15.678,12.968,11.698,16.358,10.928,9.418,14.858,11.318,9.028,10.348,10.008,12.768,9.958,12.868,14.808,16.798,17.238,12.338,9.368,14.668,9.278,14.278,12.238,17.428,9.758,10.248,10.198,13.398,7.968,11.608,10.148,13.108,11.408,10.148,15.928,12.918,16.848,11.748,14.228,8.448
23,16.458,14.078,16.998,15.048,17.428,16.698,16.608,17.678,11.948,15.388,17.678,9.518,15.388,15.638,17.428,11.848,0.332,12.238,11.898,9.568,17.338,8.598,15.978,3.348,4.758,12.038,9.278,8.688,9.078,12.628,12.718,17.678,17.628,14.708,15.828,15.148,12.768,14.908,9.128,14.468,10.348,0.828,15.098,11.218,16.608,14.958,9.368,9.278,14.958,16.458,8.008,8.348,8.838,1.798,17.528,8.258,8.398,8.548,2.868,13.158,12.288,8.258,8.498,8.938,10.098,14.518,10.388,9.078,12.478,10.728,9.278,5.678,4.128,2.918,9.568,11.458,3.988,7.968,5.878,0.978000000000001,5.098,11.268,13.938,1.068,13.348,0.638000000000001,7.818,0.778,10.678,3.888,1.608,10.778,2.038,4.758,3.598,0.488000000000001,1.318,4.858,0.148000000000001,5.198
